x,y,theta,q1,q2
-0.7253,0.8142,7.587542763353577,3.292707236927024,4.294835526426553
-0.795,0.8305,7.659123355460686,3.292707236927024,4.366416118533662
-0.8656,0.8419,7.730703947567795,3.292707236927024,4.437996710640771
-0.9369,0.8481,7.802284539674904,3.292707236927024,4.50957730274788
-1.0085,0.8493,7.873865131782013,3.292707236927024,4.581157894854989
-1.0799,0.8453,7.945445723889122,3.292707236927024,4.6527384869620985
-1.1509,0.8362,8.017026315996231,3.292707236927024,4.724319079069208
-1.2211,0.8221,8.08860690810334,3.292707236927024,4.795899671176317
-1.29,0.8029,8.16018750021045,3.292707236927024,4.867480263283426
-1.3575,0.7789,8.231768092317559,3.292707236927024,4.939060855390536
-1.423,0.7502,8.30334868442467,3.292707236927024,5.010641447497645
-1.4863,0.7168,8.374929276531777,3.292707236927024,5.082222039604754
-1.5471,0.679,8.446509868638888,3.292707236927024,5.153802631711863
-1.605,0.6369,8.518090460745995,3.292707236927024,5.225383223818972
-1.6597,0.5908,8.589671052853106,3.292707236927024,5.296963815926081
-1.711,0.5409,8.661251644960213,3.292707236927024,5.36854440803319
-1.7586,0.4875,8.732832237067324,3.292707236927024,5.4401250001403
-1.8023,0.4308,8.804412829174433,3.292707236927024,5.511705592247409
-1.8418,0.3711,8.875993421281542,3.292707236927024,5.5832861843545185
-1.8769,0.3088,8.947574013388651,3.292707236927024,5.654866776461628
-1.9506,-0.4417,3.364287829034133,3.364287829034133,0.0
-1.9323,-0.5109,3.435868421141242,3.364287829034133,0.07158059210710921
-1.9091,-0.5786,3.507449013248351,3.364287829034133,0.14316118421421842
-1.8811,-0.6445,3.5790296053554607,3.364287829034133,0.21474177632132763
-1.8485,-0.7082,3.6506101974625698,3.364287829034133,0.28632236842843684
-1.8114,-0.7694,3.722190789569679,3.364287829034133,0.35790296053554604
-1.7701,-0.8278,3.7937713816767884,3.364287829034133,0.42948355264265525
-1.7246,-0.8831,3.8653519737838975,3.364287829034133,0.5010641447497645
-1.6753,-0.935,3.9369325658910066,3.364287829034133,0.5726447368568737
-1.6225,-0.9832,4.008513157998116,3.364287829034133,0.6442253289639829
-1.5663,-1.0275,4.080093750105225,3.364287829034133,0.7158059210710921
-1.5071,-1.0677,4.151674342212334,3.364287829034133,0.7873865131782013
-1.4452,-1.1036,4.223254934319444,3.364287829034133,0.8589671052853105
-1.3808,-1.1349,4.294835526426553,3.364287829034133,0.9305476973924197
-1.3144,-1.1616,4.366416118533662,3.364287829034133,1.002128289499529
-1.2463,-1.1834,4.437996710640771,3.364287829034133,1.0737088816066382
-1.1767,-1.2004,4.50957730274788,3.364287829034133,1.1452894737137473
-1.1062,-1.2123,4.581157894854989,3.364287829034133,1.2168700658208564
-1.0349,-1.2191,4.6527384869620985,3.364287829034133,1.2884506579279658
-0.9634,-1.2208,4.724319079069208,3.364287829034133,1.360031250035075
-0.8919,-1.2174,4.795899671176317,3.364287829034133,1.4316118421421842
-0.8208,-1.2089,4.867480263283426,3.364287829034133,1.5031924342492933
-0.7506,-1.1953,4.939060855390536,3.364287829034133,1.5747730263564026
-0.6815,-1.1767,5.010641447497645,3.364287829034133,1.646353618463512
-0.6138,-1.1532,5.082222039604754,3.364287829034133,1.717934210570621
-0.5481,-1.125,5.153802631711863,3.364287829034133,1.78951480267773
-0.4845,-1.0921,5.225383223818972,3.364287829034133,1.8610953947848394
-0.4235,-1.0548,5.296963815926082,3.364287829034133,1.9326759868919487
-0.3652,-1.0132,5.368544408033191,3.364287829034133,2.004256578999058
-0.3101,-0.9675,5.4401250001403,3.364287829034133,2.075837171106167
-0.2584,-0.9181,5.511705592247409,3.364287829034133,2.1474177632132765
-0.2104,-0.865,5.5832861843545185,3.364287829034133,2.2189983553203856
-0.1663,-0.8086,5.654866776461628,3.364287829034133,2.2905789474274947
-0.1263,-0.7493,5.726447368568737,3.364287829034133,2.362159539534604
-0.0907,-0.6872,5.798027960675846,3.364287829034133,2.433740131641713
-0.0596,-0.6227,5.869608552782955,3.364287829034133,2.5053207237488224
-0.0332,-0.5562,5.941189144890064,3.364287829034133,2.5769013158559315
-0.0116,-0.488,6.012769736997173,3.364287829034133,2.6484819079630406
0.005,-0.4184,6.084350329104283,3.364287829034133,2.72006250007015
0.0166,-0.3478,6.155930921211392,3.364287829034133,2.7916430921772593
0.0231,-0.2765,6.227511513318501,3.364287829034133,2.8632236842843684
0.0246,-0.205,6.29909210542561,3.364287829034133,2.9348042763914775
0.0209,-0.1335,6.3706726975327195,3.364287829034133,3.0063848684985865
0.0121,-0.0625,6.4422532896398295,3.364287829034133,3.077965460605696
-0.0018,0.0077,6.513833881746939,3.364287829034133,3.149546052712805
-0.0206,0.0768,6.585414473854048,3.364287829034133,3.2211266448199143
-0.0444,0.1443,6.656995065961157,3.364287829034133,3.292707236927024
-0.0729,0.21,6.728575658068266,3.364287829034133,3.364287829034133
-0.106,0.2734,6.800156250175375,3.364287829034133,3.435868421141242
-0.1436,0.3343,6.871736842282484,3.364287829034133,3.507449013248351
-0.1854,0.3924,6.943317434389593,3.364287829034133,3.57902960535546
-0.2313,0.4473,7.014898026496702,3.364287829034133,3.6506101974625698
-0.281,0.4988,7.086478618603811,3.364287829034133,3.722190789569679
-0.3342,0.5466,7.15805921071092,3.364287829034133,3.793771381676788
-0.3907,0.5905,7.22963980281803,3.364287829034133,3.8653519737838975
-0.4503,0.6302,7.3012203949251395,3.364287829034133,3.9369325658910066
-0.5125,0.6656,7.372800987032249,3.364287829034133,4.008513157998116
-0.5771,0.6964,7.444381579139358,3.364287829034133,4.080093750105225
-0.6437,0.7226,7.515962171246467,3.364287829034133,4.151674342212334
-0.712,0.7439,7.587542763353576,3.364287829034133,4.223254934319443
-0.7817,0.7602,7.659123355460686,3.364287829034133,4.294835526426553
-0.8523,0.7716,7.730703947567795,3.364287829034133,4.366416118533662
-0.9236,0.7778,7.802284539674904,3.364287829034133,4.437996710640771
-0.9952,0.7789,7.873865131782013,3.364287829034133,4.50957730274788
-1.0666,0.775,7.945445723889122,3.364287829034133,4.581157894854989
-1.1376,0.7659,8.017026315996231,3.364287829034133,4.6527384869620985
-1.2078,0.7517,8.08860690810334,3.364287829034133,4.724319079069208
-1.2767,0.7326,8.16018750021045,3.364287829034133,4.795899671176317
-1.3442,0.7086,8.231768092317559,3.364287829034133,4.867480263283426
-1.4097,0.6799,8.30334868442467,3.364287829034133,4.939060855390536
-1.473,0.6465,8.374929276531777,3.364287829034133,5.010641447497645
-1.5338,0.6087,8.446509868638888,3.364287829034133,5.082222039604754
-1.5917,0.5666,8.518090460745995,3.364287829034133,5.153802631711863
-1.6464,0.5205,8.589671052853106,3.364287829034133,5.225383223818972
-1.6977,0.4706,8.661251644960213,3.364287829034133,5.296963815926081
-1.7453,0.4172,8.732832237067324,3.364287829034133,5.36854440803319
-1.789,0.3605,8.804412829174433,3.364287829034133,5.4401250001403
-1.8285,0.3008,8.875993421281542,3.364287829034133,5.511705592247409
-1.8636,0.2384,8.947574013388651,3.364287829034133,5.5832861843545185
-1.8942,0.1737,9.01915460549576,3.364287829034133,5.654866776461628
-1.914,-0.5801,3.435868421141242,3.435868421141242,0.0
-1.8908,-0.6478,3.507449013248351,3.435868421141242,0.07158059210710921
-1.8629,-0.7137,3.57902960535546,3.435868421141242,0.14316118421421842
-1.8302,-0.7774,3.6506101974625698,3.435868421141242,0.21474177632132763
-1.7931,-0.8386,3.722190789569679,3.435868421141242,0.28632236842843684
-1.7518,-0.897,3.793771381676788,3.435868421141242,0.35790296053554604
-1.7063,-0.9523,3.8653519737838975,3.435868421141242,0.42948355264265525
-1.6571,-1.0041,3.9369325658910066,3.435868421141242,0.5010641447497645
-1.6042,-1.0524,4.008513157998116,3.435868421141242,0.5726447368568737
-1.548,-1.0967,4.080093750105225,3.435868421141242,0.6442253289639829
-1.4888,-1.1369,4.151674342212334,3.435868421141242,0.7158059210710921
-1.4269,-1.1728,4.223254934319443,3.435868421141242,0.7873865131782013
-1.3625,-1.2041,4.294835526426553,3.435868421141242,0.8589671052853105
-1.2961,-1.2308,4.366416118533662,3.435868421141242,0.9305476973924197
-1.228,-1.2526,4.437996710640771,3.435868421141242,1.002128289499529
-1.1584,-1.2696,4.50957730274788,3.435868421141242,1.0737088816066382
-1.0879,-1.2814,4.581157894854989,3.435868421141242,1.1452894737137473
-1.0166,-1.2883,4.6527384869620985,3.435868421141242,1.2168700658208564
-0.9451,-1.29,4.724319079069208,3.435868421141242,1.2884506579279658
-0.8736,-1.2866,4.795899671176317,3.435868421141242,1.360031250035075
-0.8025,-1.278,4.867480263283426,3.435868421141242,1.4316118421421842
-0.7323,-1.2645,4.939060855390535,3.435868421141242,1.5031924342492933
-0.6632,-1.2459,5.010641447497645,3.435868421141242,1.5747730263564026
-0.5956,-1.2224,5.082222039604754,3.435868421141242,1.646353618463512
-0.5298,-1.1942,5.153802631711863,3.435868421141242,1.717934210570621
-0.4662,-1.1613,5.225383223818972,3.435868421141242,1.78951480267773
-0.4052,-1.124,5.296963815926081,3.435868421141242,1.8610953947848394
-0.3469,-1.0824,5.368544408033191,3.435868421141242,1.9326759868919487
-0.2918,-1.0367,5.4401250001403,3.435868421141242,2.004256578999058
-0.2401,-0.9872,5.511705592247409,3.435868421141242,2.075837171106167
-0.1921,-0.9342,5.5832861843545185,3.435868421141242,2.1474177632132765
-0.148,-0.8778,5.654866776461628,3.435868421141242,2.2189983553203856
-0.108,-0.8185,5.726447368568737,3.435868421141242,2.2905789474274947
-0.0724,-0.7564,5.798027960675846,3.435868421141242,2.362159539534604
-0.0413,-0.6919,5.869608552782955,3.435868421141242,2.433740131641713
-0.0149,-0.6254,5.941189144890064,3.435868421141242,2.5053207237488224
0.0066,-0.5572,6.012769736997173,3.435868421141242,2.5769013158559315
0.0233,-0.4876,6.084350329104282,3.435868421141242,2.6484819079630406
0.0349,-0.417,6.155930921211392,3.435868421141242,2.72006250007015
0.0414,-0.3457,6.227511513318501,3.435868421141242,2.7916430921772593
0.0429,-0.2741,6.29909210542561,3.435868421141242,2.8632236842843684
0.0392,-0.2027,6.3706726975327195,3.435868421141242,2.9348042763914775
0.0304,-0.1316,6.442253289639829,3.435868421141242,3.0063848684985865
0.0165,-0.0614,6.513833881746939,3.435868421141242,3.077965460605696
-0.0023,0.0076,6.585414473854048,3.435868421141242,3.149546052712805
-0.0261,0.0751,6.656995065961157,3.435868421141242,3.2211266448199143
-0.0546,0.1408,6.728575658068266,3.435868421141242,3.292707236927024
-0.0877,0.2042,6.800156250175375,3.435868421141242,3.364287829034133
-0.1253,0.2651,6.871736842282484,3.435868421141242,3.435868421141242
-0.1671,0.3232,6.943317434389593,3.435868421141242,3.507449013248351
-0.213,0.3781,7.014898026496702,3.435868421141242,3.57902960535546
-0.2627,0.4296,7.086478618603811,3.435868421141242,3.6506101974625698
-0.3159,0.4774,7.15805921071092,3.435868421141242,3.722190789569679
-0.3724,0.5213,7.2296398028180295,3.435868421141242,3.793771381676788
-0.432,0.561,7.3012203949251395,3.435868421141242,3.8653519737838975
-0.4942,0.5964,7.372800987032249,3.435868421141242,3.9369325658910066
-0.5588,0.6272,7.444381579139358,3.435868421141242,4.008513157998116
-0.6254,0.6534,7.515962171246467,3.435868421141242,4.080093750105225
-0.6937,0.6747,7.587542763353576,3.435868421141242,4.151674342212334
-0.7634,0.691,7.659123355460685,3.435868421141242,4.223254934319443
-0.834,0.7024,7.730703947567795,3.435868421141242,4.294835526426553
-0.9053,0.7086,7.802284539674904,3.435868421141242,4.366416118533662
-0.9769,0.7098,7.873865131782013,3.435868421141242,4.437996710640771
-1.0483,0.7058,7.945445723889122,3.435868421141242,4.50957730274788
-1.1193,0.6967,8.017026315996231,3.435868421141242,4.581157894854989
-1.1895,0.6826,8.08860690810334,3.435868421141242,4.6527384869620985
-1.2585,0.6634,8.16018750021045,3.435868421141242,4.724319079069208
-1.3259,0.6394,8.231768092317559,3.435868421141242,4.795899671176317
-1.3914,0.6107,8.303348684424668,3.435868421141242,4.867480263283426
-1.4547,0.5773,8.374929276531777,3.435868421141242,4.939060855390536
-1.5155,0.5395,8.446509868638888,3.435868421141242,5.010641447497645
-1.5734,0.4974,8.518090460745995,3.435868421141242,5.082222039604754
-1.6281,0.4513,8.589671052853106,3.435868421141242,5.153802631711863
-1.6794,0.4014,8.661251644960213,3.435868421141242,5.225383223818972
-1.727,0.348,8.732832237067324,3.435868421141242,5.296963815926081
-1.7707,0.2913,8.804412829174431,3.435868421141242,5.36854440803319
-1.8102,0.2316,8.875993421281542,3.435868421141242,5.4401250001403
-1.8453,0.1693,8.947574013388651,3.435868421141242,5.511705592247409
-1.8759,0.1045,9.01915460549576,3.435868421141242,5.5832861843545185
-1.9017,0.0378,9.09073519760287,3.435868421141242,5.654866776461628
-1.8676,-0.7155,3.507449013248351,3.507449013248351,0.0
-1.8397,-0.7814,3.57902960535546,3.507449013248351,0.07158059210710921
-1.807,-0.8451,3.6506101974625693,3.507449013248351,0.14316118421421842
-1.77,-0.9063,3.722190789569679,3.507449013248351,0.21474177632132763
-1.7286,-0.9647,3.793771381676788,3.507449013248351,0.28632236842843684
-1.6831,-1.02,3.865351973783897,3.507449013248351,0.35790296053554604
-1.6339,-1.0719,3.9369325658910066,3.507449013248351,0.42948355264265525
-1.581,-1.1201,4.008513157998116,3.507449013248351,0.5010641447497645
-1.5248,-1.1644,4.080093750105225,3.507449013248351,0.5726447368568737
-1.4656,-1.2046,4.151674342212334,3.507449013248351,0.6442253289639829
-1.4037,-1.2405,4.223254934319443,3.507449013248351,0.7158059210710921
-1.3393,-1.2718,4.294835526426552,3.507449013248351,0.7873865131782013
-1.2729,-1.2985,4.366416118533662,3.507449013248351,0.8589671052853105
-1.2048,-1.3203,4.437996710640771,3.507449013248351,0.9305476973924197
-1.1352,-1.3373,4.50957730274788,3.507449013248351,1.002128289499529
-1.0647,-1.3492,4.581157894854989,3.507449013248351,1.0737088816066382
-0.9934,-1.356,4.6527384869620985,3.507449013248351,1.1452894737137473
-0.9219,-1.3577,4.724319079069208,3.507449013248351,1.2168700658208564
-0.8504,-1.3543,4.795899671176317,3.507449013248351,1.2884506579279658
-0.7793,-1.3457,4.867480263283426,3.507449013248351,1.360031250035075
-0.7091,-1.3322,4.939060855390535,3.507449013248351,1.4316118421421842
-0.64,-1.3136,5.010641447497644,3.507449013248351,1.5031924342492933
-0.5724,-1.2901,5.082222039604754,3.507449013248351,1.5747730263564026
-0.5066,-1.2619,5.153802631711863,3.507449013248351,1.646353618463512
-0.443,-1.229,5.225383223818972,3.507449013248351,1.717934210570621
-0.382,-1.1917,5.296963815926081,3.507449013248351,1.78951480267773
-0.3237,-1.1501,5.36854440803319,3.507449013248351,1.8610953947848394
-0.2686,-1.1044,5.4401250001403,3.507449013248351,1.9326759868919487
-0.2169,-1.0549,5.511705592247409,3.507449013248351,2.004256578999058
-0.1689,-1.0019,5.5832861843545185,3.507449013248351,2.075837171106167
-0.1248,-0.9455,5.654866776461628,3.507449013248351,2.1474177632132765
-0.0848,-0.8862,5.726447368568737,3.507449013248351,2.2189983553203856
-0.0492,-0.8241,5.798027960675846,3.507449013248351,2.2905789474274947
-0.0181,-0.7596,5.869608552782955,3.507449013248351,2.362159539534604
0.0083,-0.6931,5.941189144890064,3.507449013248351,2.433740131641713
0.0298,-0.6249,6.012769736997173,3.507449013248351,2.5053207237488224
0.0465,-0.5553,6.084350329104282,3.507449013248351,2.5769013158559315
0.0581,-0.4847,6.155930921211391,3.507449013248351,2.6484819079630406
0.0646,-0.4134,6.227511513318501,3.507449013248351,2.72006250007015
0.0661,-0.3418,6.29909210542561,3.507449013248351,2.7916430921772593
0.0624,-0.2704,6.3706726975327195,3.507449013248351,2.8632236842843684
0.0536,-0.1994,6.442253289639829,3.507449013248351,2.9348042763914775
0.0397,-0.1291,6.513833881746938,3.507449013248351,3.0063848684985865
0.0209,-0.0601,6.585414473854048,3.507449013248351,3.077965460605696
-0.0029,0.0074,6.656995065961157,3.507449013248351,3.149546052712805
-0.0314,0.0731,6.728575658068266,3.507449013248351,3.2211266448199143
-0.0645,0.1365,6.800156250175375,3.507449013248351,3.292707236927024
-0.1021,0.1974,6.871736842282484,3.507449013248351,3.364287829034133
-0.1439,0.2555,6.943317434389593,3.507449013248351,3.435868421141242
-0.1898,0.3104,7.014898026496702,3.507449013248351,3.507449013248351
-0.2395,0.3619,7.086478618603811,3.507449013248351,3.57902960535546
-0.2927,0.4097,7.15805921071092,3.507449013248351,3.6506101974625698
-0.3493,0.4536,7.2296398028180295,3.507449013248351,3.722190789569679
-0.4088,0.4933,7.301220394925139,3.507449013248351,3.793771381676788
-0.471,0.5287,7.372800987032249,3.507449013248351,3.8653519737838975
-0.5356,0.5595,7.444381579139358,3.507449013248351,3.9369325658910066
-0.6022,0.5857,7.515962171246467,3.507449013248351,4.008513157998116
-0.6705,0.607,7.587542763353576,3.507449013248351,4.080093750105225
-0.7402,0.6233,7.659123355460685,3.507449013248351,4.151674342212334
-0.8109,0.6347,7.730703947567794,3.507449013248351,4.223254934319443
-0.8821,0.6409,7.802284539674904,3.507449013248351,4.294835526426553
-0.9537,0.6421,7.873865131782013,3.507449013248351,4.366416118533662
-1.0252,0.6381,7.945445723889122,3.507449013248351,4.437996710640771
-1.0961,0.629,8.017026315996231,3.507449013248351,4.50957730274788
-1.1663,0.6149,8.08860690810334,3.507449013248351,4.581157894854989
-1.2353,0.5957,8.16018750021045,3.507449013248351,4.6527384869620985
-1.3027,0.5717,8.231768092317559,3.507449013248351,4.724319079069208
-1.3682,0.543,8.303348684424668,3.507449013248351,4.795899671176317
-1.4315,0.5096,8.374929276531777,3.507449013248351,4.867480263283426
-1.4923,0.4718,8.446509868638888,3.507449013248351,4.939060855390536
-1.5502,0.4297,8.518090460745995,3.507449013248351,5.010641447497645
-1.6049,0.3836,8.589671052853106,3.507449013248351,5.082222039604754
-1.6562,0.3337,8.661251644960213,3.507449013248351,5.153802631711863
-1.7038,0.2803,8.732832237067324,3.507449013248351,5.225383223818972
-1.7475,0.2236,8.804412829174431,3.507449013248351,5.296963815926081
-1.787,0.1639,8.875993421281542,3.507449013248351,5.36854440803319
-1.8221,0.1015,8.947574013388651,3.507449013248351,5.4401250001403
-1.8527,0.0368,9.01915460549576,3.507449013248351,5.511705592247409
-1.8785,-0.0299,9.09073519760287,3.507449013248351,5.5832861843545185
-1.8996,-0.0983,9.162315789709979,3.507449013248351,5.654866776461628
-1.8117,-0.8472,3.57902960535546,3.57902960535546,0.0
-1.7791,-0.9109,3.6506101974625693,3.57902960535546,0.07158059210710921
-1.742,-0.9721,3.7221907895696784,3.57902960535546,0.14316118421421842
-1.7006,-1.0305,3.793771381676788,3.57902960535546,0.21474177632132763
-1.6552,-1.0858,3.865351973783897,3.57902960535546,0.28632236842843684
-1.6059,-1.1377,3.936932565891006,3.57902960535546,0.35790296053554604
-1.553,-1.186,4.008513157998116,3.57902960535546,0.42948355264265525
-1.4968,-1.2303,4.080093750105225,3.57902960535546,0.5010641447497645
-1.4376,-1.2705,4.151674342212334,3.57902960535546,0.5726447368568737
-1.3757,-1.3064,4.223254934319443,3.57902960535546,0.6442253289639829
-1.3114,-1.3377,4.294835526426552,3.57902960535546,0.7158059210710921
-1.245,-1.3644,4.366416118533661,3.57902960535546,0.7873865131782013
-1.1768,-1.3862,4.437996710640771,3.57902960535546,0.8589671052853105
-1.1073,-1.4031,4.50957730274788,3.57902960535546,0.9305476973924197
-1.0367,-1.415,4.581157894854989,3.57902960535546,1.002128289499529
-0.9655,-1.4218,4.6527384869620985,3.57902960535546,1.0737088816066382
-0.8939,-1.4235,4.724319079069208,3.57902960535546,1.1452894737137473
-0.8224,-1.4201,4.795899671176317,3.57902960535546,1.2168700658208564
-0.7514,-1.4116,4.867480263283426,3.57902960535546,1.2884506579279658
-0.6811,-1.398,4.939060855390535,3.57902960535546,1.360031250035075
-0.612,-1.3795,5.010641447497644,3.57902960535546,1.4316118421421842
-0.5444,-1.356,5.082222039604753,3.57902960535546,1.5031924342492933
-0.4786,-1.3278,5.153802631711863,3.57902960535546,1.5747730263564026
-0.4151,-1.2949,5.225383223818972,3.57902960535546,1.646353618463512
-0.354,-1.2576,5.296963815926081,3.57902960535546,1.717934210570621
-0.2958,-1.216,5.36854440803319,3.57902960535546,1.78951480267773
-0.2407,-1.1703,5.440125000140299,3.57902960535546,1.8610953947848394
-0.189,-1.1208,5.511705592247409,3.57902960535546,1.9326759868919487
-0.1409,-1.0678,5.5832861843545185,3.57902960535546,2.004256578999058
-0.0968,-1.0114,5.654866776461628,3.57902960535546,2.075837171106167
-0.0569,-0.952,5.726447368568737,3.57902960535546,2.1474177632132765
-0.0212,-0.89,5.798027960675846,3.57902960535546,2.2189983553203856
0.0098,-0.8255,5.869608552782955,3.57902960535546,2.2905789474274947
0.0362,-0.759,5.941189144890064,3.57902960535546,2.362159539534604
0.0578,-0.6908,6.012769736997173,3.57902960535546,2.433740131641713
0.0745,-0.6211,6.084350329104282,3.57902960535546,2.5053207237488224
0.0861,-0.5505,6.155930921211391,3.57902960535546,2.5769013158559315
0.0926,-0.4793,6.2275115133185,3.57902960535546,2.6484819079630406
0.094,-0.4077,6.29909210542561,3.57902960535546,2.72006250007015
0.0903,-0.3362,6.3706726975327195,3.57902960535546,2.7916430921772593
0.0815,-0.2652,6.442253289639829,3.57902960535546,2.8632236842843684
0.0677,-0.195,6.513833881746938,3.57902960535546,2.9348042763914775
0.0488,-0.126,6.585414473854047,3.57902960535546,3.0063848684985865
0.0251,-0.0585,6.656995065961157,3.57902960535546,3.077965460605696
-0.0034,0.0072,6.728575658068266,3.57902960535546,3.149546052712805
-0.0365,0.0706,6.800156250175375,3.57902960535546,3.2211266448199143
-0.0741,0.1315,6.871736842282484,3.57902960535546,3.292707236927024
-0.1159,0.1896,6.943317434389593,3.57902960535546,3.364287829034133
-0.1618,0.2445,7.014898026496702,3.57902960535546,3.435868421141242
-0.2115,0.296,7.086478618603811,3.57902960535546,3.507449013248351
-0.2647,0.3438,7.15805921071092,3.57902960535546,3.57902960535546
-0.3213,0.3877,7.2296398028180295,3.57902960535546,3.6506101974625698
-0.3808,0.4275,7.301220394925139,3.57902960535546,3.722190789569679
-0.443,0.4628,7.372800987032248,3.57902960535546,3.793771381676788
-0.5076,0.4937,7.444381579139358,3.57902960535546,3.8653519737838975
-0.5742,0.5198,7.515962171246467,3.57902960535546,3.9369325658910066
-0.6425,0.5411,7.587542763353576,3.57902960535546,4.008513157998116
-0.7122,0.5575,7.659123355460685,3.57902960535546,4.080093750105225
-0.7829,0.5688,7.730703947567794,3.57902960535546,4.151674342212334
-0.8542,0.575,7.802284539674903,3.57902960535546,4.223254934319443
-0.9257,0.5762,7.873865131782013,3.57902960535546,4.294835526426553
-0.9972,0.5722,7.945445723889122,3.57902960535546,4.366416118533662
-1.0682,0.5631,8.017026315996231,3.57902960535546,4.437996710640771
-1.1383,0.549,8.08860690810334,3.57902960535546,4.50957730274788
-1.2073,0.5299,8.16018750021045,3.57902960535546,4.581157894854989
-1.2747,0.5059,8.231768092317559,3.57902960535546,4.6527384869620985
-1.3402,0.4771,8.303348684424668,3.57902960535546,4.724319079069208
-1.4035,0.4437,8.374929276531777,3.57902960535546,4.795899671176317
-1.4643,0.4059,8.446509868638886,3.57902960535546,4.867480263283426
-1.5222,0.3638,8.518090460745995,3.57902960535546,4.939060855390536
-1.5769,0.3177,8.589671052853106,3.57902960535546,5.010641447497645
-1.6282,0.2679,8.661251644960213,3.57902960535546,5.082222039604754
-1.6758,0.2144,8.732832237067324,3.57902960535546,5.153802631711863
-1.7195,0.1577,8.804412829174431,3.57902960535546,5.225383223818972
-1.759,0.098,8.875993421281542,3.57902960535546,5.296963815926081
-1.7941,0.0357,8.94757401338865,3.57902960535546,5.36854440803319
-1.8247,-0.029,9.01915460549576,3.57902960535546,5.4401250001403
-1.8506,-0.0958,9.09073519760287,3.57902960535546,5.511705592247409
-1.8716,-0.1642,9.162315789709979,3.57902960535546,5.5832861843545185
-1.8877,-0.2339,9.233896381817088,3.57902960535546,5.654866776461628
-1.7464,-0.9746,3.6506101974625698,3.6506101974625698,0.0
-1.7094,-1.0358,3.722190789569679,3.6506101974625698,0.07158059210710921
-1.668,-1.0942,3.7937713816767884,3.6506101974625698,0.14316118421421842
-1.6225,-1.1495,3.8653519737838975,3.6506101974625698,0.21474177632132763
-1.5733,-1.2014,3.9369325658910066,3.6506101974625698,0.28632236842843684
-1.5204,-1.2497,4.008513157998116,3.6506101974625698,0.35790296053554604
-1.4642,-1.294,4.080093750105225,3.6506101974625698,0.42948355264265525
-1.405,-1.3342,4.151674342212334,3.6506101974625698,0.5010641447497645
-1.3431,-1.3701,4.223254934319444,3.6506101974625698,0.5726447368568737
-1.2787,-1.4014,4.294835526426553,3.6506101974625698,0.6442253289639829
-1.2123,-1.4281,4.366416118533662,3.6506101974625698,0.7158059210710921
-1.1442,-1.4499,4.437996710640771,3.6506101974625698,0.7873865131782013
-1.0746,-1.4668,4.50957730274788,3.6506101974625698,0.8589671052853105
-1.0041,-1.4787,4.581157894854989,3.6506101974625698,0.9305476973924197
-0.9328,-1.4855,4.6527384869620985,3.6506101974625698,1.002128289499529
-0.8613,-1.4872,4.724319079069208,3.6506101974625698,1.0737088816066382
-0.7898,-1.4838,4.795899671176317,3.6506101974625698,1.1452894737137473
-0.7188,-1.4753,4.867480263283426,3.6506101974625698,1.2168700658208564
-0.6485,-1.4617,4.939060855390536,3.6506101974625698,1.2884506579279658
-0.5794,-1.4432,5.010641447497645,3.6506101974625698,1.360031250035075
-0.5118,-1.4197,5.082222039604754,3.6506101974625698,1.4316118421421842
-0.446,-1.3915,5.153802631711863,3.6506101974625698,1.5031924342492933
-0.3824,-1.3586,5.225383223818972,3.6506101974625698,1.5747730263564026
-0.3214,-1.3213,5.296963815926082,3.6506101974625698,1.646353618463512
-0.2631,-1.2797,5.368544408033191,3.6506101974625698,1.717934210570621
-0.208,-1.234,5.4401250001403,3.6506101974625698,1.78951480267773
-0.1563,-1.1845,5.511705592247409,3.6506101974625698,1.8610953947848394
-0.1083,-1.1315,5.5832861843545185,3.6506101974625698,1.9326759868919487
-0.0642,-1.0751,5.654866776461628,3.6506101974625698,2.004256578999058
-0.0242,-1.0157,5.726447368568737,3.6506101974625698,2.075837171106167
0.0114,-0.9537,5.798027960675846,3.6506101974625698,2.1474177632132765
0.0425,-0.8892,5.869608552782955,3.6506101974625698,2.2189983553203856
0.0689,-0.8227,5.941189144890064,3.6506101974625698,2.2905789474274947
0.0904,-0.7545,6.012769736997173,3.6506101974625698,2.362159539534604
0.1071,-0.6848,6.084350329104282,3.6506101974625698,2.433740131641713
0.1187,-0.6142,6.155930921211392,3.6506101974625698,2.5053207237488224
0.1252,-0.543,6.227511513318501,3.6506101974625698,2.5769013158559315
0.1266,-0.4714,6.29909210542561,3.6506101974625698,2.6484819079630406
0.123,-0.3999,6.37067269753272,3.6506101974625698,2.72006250007015
0.1142,-0.3289,6.4422532896398295,3.6506101974625698,2.7916430921772593
0.1003,-0.2587,6.513833881746939,3.6506101974625698,2.8632236842843684
0.0815,-0.1897,6.585414473854048,3.6506101974625698,2.9348042763914775
0.0577,-0.1222,6.656995065961157,3.6506101974625698,3.0063848684985865
0.0292,-0.0565,6.728575658068266,3.6506101974625698,3.077965460605696
-0.0039,0.0069,6.800156250175375,3.6506101974625698,3.149546052712805
-0.0415,0.0678,6.871736842282484,3.6506101974625698,3.2211266448199143
-0.0833,0.1259,6.943317434389593,3.6506101974625698,3.292707236927024
-0.1292,0.1808,7.014898026496702,3.6506101974625698,3.364287829034133
-0.1789,0.2323,7.086478618603811,3.6506101974625698,3.435868421141242
